day,No,Annotation,Filename,RandomForest,kNN,AdaBoost,tAnnotation,tRandomForest,tkNN,tAdaBoost,RF,KNN,AB
2,1740,stop,nightTest/nightSequence1--01400.jpg,stop,stop,stop,1,1,1,1,,,
3,1741,go,dayTest/daySequence2--03437.jpg,go,go,go,1,1,1,1,,,
3,1742,stopLeft,dayTest/daySequence2--05400.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,1743,go,dayTest/daySequence2--06649.jpg,go,go,go,1,1,1,1,,,
2,1744,go,nightTest/nightSequence1--02036.jpg,go,go,go,1,1,1,1,,,
2,1745,go,nightTest/nightSequence1--02511.jpg,go,go,go,1,1,1,1,,,
4,1746,go,nightTest/nightSequence2--06512.jpg,go,go,go,1,1,1,1,,,
4,1747,go,nightTest/nightSequence2--00614.jpg,go,go,go,1,1,1,1,,,
2,1748,stop,nightTest/nightSequence1--01498.jpg,stop,stop,stop,1,1,1,1,,,
4,1749,stopLeft,nightTest/nightSequence2--01319.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1750,go,nightTest/nightSequence2--05461.jpg,go,go,go,1,1,1,1,,,
2,1751,go,nightTest/nightSequence1--00122.jpg,go,go,go,1,1,1,1,,,
1,1752,go,dayTest/daySequence1--02305.jpg,go,go,go,1,1,1,1,,,
3,1753,stop,dayTest/daySequence2--05641.jpg,stop,stop,stop,1,1,1,1,,,
2,1754,go,nightTest/nightSequence1--00116.jpg,go,go,go,1,1,1,1,,,
3,1755,goLeft,dayTest/daySequence2--06460.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,1756,stop,nightTest/nightSequence2--00050.jpg,stop,stop,stop,1,1,1,1,,,
4,1757,go,nightTest/nightSequence2--03005.jpg,go,go,go,1,1,1,1,,,
4,1758,go,nightTest/nightSequence2--04422.jpg,go,go,go,1,1,1,1,,,
3,1759,go,dayTest/daySequence2--02701.jpg,go,go,go,1,1,1,1,,,
2,1760,stop,nightTest/nightSequence1--03250.jpg,stop,stop,stop,1,1,1,1,,,
2,1761,stop,nightTest/nightSequence1--03249.jpg,stop,stop,stop,1,1,1,1,,,
2,1762,go,nightTest/nightSequence1--02585.jpg,go,go,go,1,1,1,1,,,
4,1763,go,nightTest/nightSequence2--03214.jpg,go,go,go,1,1,1,1,,,
1,1764,go,dayTest/daySequence1--02773.jpg,go,go,go,1,1,1,1,,,
4,1765,go,nightTest/nightSequence2--02436.jpg,go,go,go,1,1,1,1,,,
1,1766,go,dayTest/daySequence1--01105.jpg,go,go,go,1,1,1,1,,,
2,1767,go,nightTest/nightSequence1--04372.jpg,go,go,go,1,1,1,1,,,
2,1768,go,nightTest/nightSequence1--01817.jpg,go,go,go,1,1,1,1,,,
4,1769,go,nightTest/nightSequence2--05396.jpg,go,go,go,1,1,1,1,,,
4,1770,stop,nightTest/nightSequence2--06258.jpg,stop,stop,stop,1,1,1,1,,,
1,1771,go,dayTest/daySequence1--03926.jpg,go,go,go,1,1,1,1,,,
2,1772,stop,nightTest/nightSequence1--02847.jpg,stop,stop,stop,1,1,1,1,,,
4,1773,stop,nightTest/nightSequence2--00671.jpg,stop,stop,stop,1,1,1,1,,,
4,1774,stop,nightTest/nightSequence2--04148.jpg,stop,stop,stop,1,1,1,1,,,
3,1775,stop,dayTest/daySequence2--06050.jpg,stop,stop,stop,1,1,1,1,,,
2,1776,go,nightTest/nightSequence1--04840.jpg,go,go,go,1,1,1,1,,,
3,1777,stopLeft,dayTest/daySequence2--05777.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1778,stop,nightTest/nightSequence2--03487.jpg,stop,stop,stop,1,1,1,1,,,
1,1779,stop,dayTest/daySequence1--02236.jpg,stop,stop,stop,1,1,1,1,,,
4,1780,go,nightTest/nightSequence2--02797.jpg,go,go,go,1,1,1,1,,,
3,1781,stop,dayTest/daySequence2--01843.jpg,stop,stop,stop,1,1,1,1,,,
2,1782,warning,nightTest/nightSequence1--00255.jpg,warning,warning,warning,1,1,1,1,,,
4,1783,stop,nightTest/nightSequence2--00211.jpg,stop,stop,stop,1,1,1,1,,,
2,1784,stop,nightTest/nightSequence1--02815.jpg,stop,stop,stop,1,1,1,1,,,
1,1785,go,dayTest/daySequence1--02642.jpg,go,go,go,1,1,1,1,,,
4,1786,stopLeft,nightTest/nightSequence2--04609.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,1787,stop,dayTest/daySequence2--06199.jpg,stop,stop,stop,1,1,1,1,,,
3,1788,stopLeft,dayTest/daySequence2--05392.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,1789,stop,dayTest/daySequence2--05274.jpg,stop,stop,stop,1,1,1,1,,,
4,1790,go,nightTest/nightSequence2--02989.jpg,go,go,go,1,1,1,1,,,
3,1791,stopLeft,dayTest/daySequence2--05679.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1792,stop,nightTest/nightSequence2--00287.jpg,stop,stop,stop,1,1,1,1,,,
4,1793,stop,nightTest/nightSequence2--06328.jpg,stop,stop,stop,1,1,1,1,,,
3,1794,stop,dayTest/daySequence2--05493.jpg,stop,stop,stop,1,1,1,1,,,
3,1795,go,dayTest/daySequence2--01239.jpg,go,go,go,1,1,1,1,,,
1,1796,stop,dayTest/daySequence1--01961.jpg,stop,stop,stop,1,1,1,1,,,
4,1797,go,nightTest/nightSequence2--02698.jpg,go,go,go,1,1,1,1,,,
1,1798,go,dayTest/daySequence1--03655.jpg,go,go,go,1,1,1,1,,,
2,1799,stop,nightTest/nightSequence1--01385.jpg,stop,stop,stop,1,1,1,1,,,
2,1800,go,nightTest/nightSequence1--02223.jpg,go,go,go,1,1,1,1,,,
4,1801,stop,nightTest/nightSequence2--02051.jpg,stop,stop,stop,1,1,1,1,,,
4,1802,stopLeft,nightTest/nightSequence2--00782.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1803,go,nightTest/nightSequence2--04172.jpg,go,go,go,1,1,1,1,,,
4,1804,go,nightTest/nightSequence2--01479.jpg,go,go,go,1,1,1,1,,,
2,1805,go,nightTest/nightSequence1--02465.jpg,go,go,go,1,1,1,1,,,
3,1806,stop,dayTest/daySequence2--05334.jpg,stop,stop,stop,1,1,1,1,,,
2,1807,stop,nightTest/nightSequence1--00414.jpg,stop,stop,stop,1,1,1,1,,,
2,1808,go,nightTest/nightSequence1--04657.jpg,go,go,go,1,1,1,1,,,
3,1809,stop,dayTest/daySequence2--06047.jpg,stop,stop,stop,1,1,1,1,,,
4,1810,go,nightTest/nightSequence2--05333.jpg,go,go,go,1,1,1,1,,,
4,1811,stop,nightTest/nightSequence2--00132.jpg,stop,stop,stop,1,1,1,1,,,
4,1812,stop,nightTest/nightSequence2--00641.jpg,stop,stop,stop,1,1,1,1,,,
4,1813,go,nightTest/nightSequence2--01083.jpg,go,go,go,1,1,1,1,,,
3,1814,stopLeft,dayTest/daySequence2--05743.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1815,stopLeft,nightTest/nightSequence2--00994.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1816,stop,nightTest/nightSequence2--00524.jpg,stop,stop,stop,1,1,1,1,,,
1,1817,go,dayTest/daySequence1--02532.jpg,go,go,go,1,1,1,1,,,
2,1818,go,nightTest/nightSequence1--04665.jpg,go,go,go,1,1,1,1,,,
2,1819,go,nightTest/nightSequence1--01974.jpg,go,go,go,1,1,1,1,,,
1,1820,go,dayTest/daySequence1--03167.jpg,go,go,go,1,1,1,1,,,
4,1821,go,nightTest/nightSequence2--02846.jpg,go,go,go,1,1,1,1,,,
4,1822,stop,nightTest/nightSequence2--00632.jpg,stop,stop,stop,1,1,1,1,,,
2,1823,stop,nightTest/nightSequence1--03241.jpg,stop,stop,stop,1,1,1,1,,,
2,1824,go,nightTest/nightSequence1--02271.jpg,go,go,go,1,1,1,1,,,
4,1825,stopLeft,nightTest/nightSequence2--05012.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1826,go,nightTest/nightSequence2--04548.jpg,go,go,go,1,1,1,1,,,
4,1827,stop,nightTest/nightSequence2--03432.jpg,stop,stop,stop,1,1,1,1,,,
4,1828,go,nightTest/nightSequence2--04540.jpg,go,go,go,1,1,1,1,,,
2,1829,go,nightTest/nightSequence1--01753.jpg,go,go,go,1,1,1,1,,,
4,1830,stop,nightTest/nightSequence2--06050.jpg,stop,stop,stop,1,1,1,1,,,
4,1831,stop,nightTest/nightSequence2--01693.jpg,stop,stop,stop,1,1,1,1,,,
2,1832,stop,nightTest/nightSequence1--00294.jpg,stop,stop,stop,1,1,1,1,,,
4,1833,stop,nightTest/nightSequence2--01715.jpg,stop,stop,stop,1,1,1,1,,,
3,1834,stop,dayTest/daySequence2--00826.jpg,stop,stop,stop,1,1,1,1,,,
2,1835,stop,nightTest/nightSequence1--00962.jpg,stop,stop,stop,1,1,1,1,,,
2,1836,go,nightTest/nightSequence1--03404.jpg,go,go,go,1,1,1,1,,,
4,1837,stop,nightTest/nightSequence2--04149.jpg,stop,stop,stop,1,1,1,1,,,
4,1838,stop,nightTest/nightSequence2--00263.jpg,stop,stop,stop,1,1,1,1,,,
1,1839,go,dayTest/daySequence1--02547.jpg,go,go,go,1,1,1,1,,,
4,1840,go,nightTest/nightSequence2--05357.jpg,go,go,go,1,1,1,1,,,
2,1841,go,nightTest/nightSequence1--03866.jpg,go,go,go,1,1,1,1,,,
3,1842,stopLeft,dayTest/daySequence2--05223.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1843,go,nightTest/nightSequence2--05446.jpg,go,go,go,1,1,1,1,,,
1,1844,go,dayTest/daySequence1--02425.jpg,go,go,go,1,1,1,1,,,
1,1845,go,dayTest/daySequence1--03183.jpg,go,go,go,1,1,1,1,,,
3,1846,go,dayTest/daySequence2--06615.jpg,go,go,go,1,1,1,1,,,
2,1847,stop,nightTest/nightSequence1--00598.jpg,stop,stop,stop,1,1,1,1,,,
1,1848,go,dayTest/daySequence1--02103.jpg,go,go,go,1,1,1,1,,,
1,1849,go,dayTest/daySequence1--02319.jpg,go,go,go,1,1,1,1,,,
2,1850,stop,nightTest/nightSequence1--03226.jpg,stop,stop,stop,1,1,1,1,,,
3,1851,stop,dayTest/daySequence2--05335.jpg,stop,stop,stop,1,1,1,1,,,
2,1852,go,nightTest/nightSequence1--00477.jpg,go,go,go,1,1,1,1,,,
2,1853,go,nightTest/nightSequence1--00188.jpg,go,go,go,1,1,1,1,,,
1,1854,go,dayTest/daySequence1--01288.jpg,go,go,go,1,1,1,1,,,
2,1855,stop,nightTest/nightSequence1--03123.jpg,stop,stop,stop,1,1,1,1,,,
1,1856,go,dayTest/daySequence1--02586.jpg,go,go,go,1,1,1,1,,,
4,1857,go,nightTest/nightSequence2--01490.jpg,go,go,go,1,1,1,1,,,
2,1858,go,nightTest/nightSequence1--00481.jpg,go,go,go,1,1,1,1,,,
2,1859,stop,nightTest/nightSequence1--00722.jpg,stop,stop,stop,1,1,1,1,,,
2,1860,stop,nightTest/nightSequence1--03185.jpg,stop,stop,stop,1,1,1,1,,,
4,1861,stop,nightTest/nightSequence2--04929.jpg,stop,stop,stop,1,1,1,1,,,
2,1862,stop,nightTest/nightSequence1--03577.jpg,stop,stop,stop,1,1,1,1,,,
2,1863,go,nightTest/nightSequence1--01663.jpg,go,go,go,1,1,1,1,,,
4,1864,stop,nightTest/nightSequence2--02264.jpg,stop,stop,stop,1,1,1,1,,,
2,1865,stop,nightTest/nightSequence1--01557.jpg,stop,stop,stop,1,1,1,1,,,
3,1866,stop,dayTest/daySequence2--00209.jpg,stop,stop,stop,1,1,1,1,,,
1,1867,go,dayTest/daySequence1--02213.jpg,go,go,go,1,1,1,1,,,
2,1868,go,nightTest/nightSequence1--02588.jpg,go,go,go,1,1,1,1,,,
1,1869,stop,dayTest/daySequence1--00933.jpg,stop,stop,stop,1,1,1,1,,,
1,1870,go,dayTest/daySequence1--03181.jpg,go,go,go,1,1,1,1,,,
3,1871,go,dayTest/daySequence2--06871.jpg,go,go,go,1,1,1,1,,,
4,1872,stop,nightTest/nightSequence2--05023.jpg,stop,stop,stop,1,1,1,1,,,
2,1873,stop,nightTest/nightSequence1--01148.jpg,stop,stop,stop,1,1,1,1,,,
4,1874,stop,nightTest/nightSequence2--01686.jpg,stop,stop,stop,1,1,1,1,,,
4,1875,go,nightTest/nightSequence2--04033.jpg,go,go,go,1,1,1,1,,,
4,1876,go,nightTest/nightSequence2--03107.jpg,go,go,go,1,1,1,1,,,
4,1877,stopLeft,nightTest/nightSequence2--06403.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1878,go,nightTest/nightSequence2--01308.jpg,go,go,go,1,1,1,1,,,
2,1879,stop,nightTest/nightSequence1--01155.jpg,stop,stop,stop,1,1,1,1,,,
1,1880,stop,dayTest/daySequence1--00678.jpg,stop,stop,stop,1,1,1,1,,,
4,1881,go,nightTest/nightSequence2--02807.jpg,go,go,go,1,1,1,1,,,
1,1882,go,dayTest/daySequence1--03656.jpg,go,go,go,1,1,1,1,,,
4,1883,go,nightTest/nightSequence2--01870.jpg,go,go,go,1,1,1,1,,,
1,1884,stop,dayTest/daySequence1--01988.jpg,stop,stop,stop,1,1,1,1,,,
4,1885,stop,nightTest/nightSequence2--06007.jpg,stop,stop,stop,1,1,1,1,,,
4,1886,stopLeft,nightTest/nightSequence2--04787.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,1887,stop,dayTest/daySequence2--03785.jpg,stop,stop,stop,1,1,1,1,,,
4,1888,go,nightTest/nightSequence2--01237.jpg,go,go,go,1,1,1,1,,,
2,1889,stop,nightTest/nightSequence1--01567.jpg,stop,stop,stop,1,1,1,1,,,
4,1890,stop,nightTest/nightSequence2--01996.jpg,stop,stop,stop,1,1,1,1,,,
4,1891,stop,nightTest/nightSequence2--04319.jpg,stop,stop,stop,1,1,1,1,,,
4,1892,go,nightTest/nightSequence2--01183.jpg,go,go,go,1,1,1,1,,,
4,1893,stop,nightTest/nightSequence2--02275.jpg,stop,stop,stop,1,1,1,1,,,
2,1894,stopLeft,nightTest/nightSequence1--03615.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,1895,stop,nightTest/nightSequence1--00955.jpg,stop,stop,stop,1,1,1,1,,,
4,1896,stop,nightTest/nightSequence2--06401.jpg,stop,stop,stop,1,1,1,1,,,
3,1897,stopLeft,dayTest/daySequence2--05178.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,1898,go,dayTest/daySequence1--03869.jpg,go,go,go,1,1,1,1,,,
2,1899,stop,nightTest/nightSequence1--01140.jpg,stop,stop,stop,1,1,1,1,,,
4,1900,stop,nightTest/nightSequence2--00938.jpg,stop,stop,stop,1,1,1,1,,,
4,1901,stop,nightTest/nightSequence2--01895.jpg,stop,stop,stop,1,1,1,1,,,
4,1902,go,nightTest/nightSequence2--03234.jpg,go,go,go,1,1,1,1,,,
1,1903,go,dayTest/daySequence1--03201.jpg,go,go,go,1,1,1,1,,,
2,1904,stop,nightTest/nightSequence1--00972.jpg,stop,stop,stop,1,1,1,1,,,
4,1905,go,nightTest/nightSequence2--04099.jpg,go,go,go,1,1,1,1,,,
3,1906,stop,dayTest/daySequence2--00898.jpg,stop,stop,stop,1,1,1,1,,,
2,1907,stop,nightTest/nightSequence1--02730.jpg,stop,stop,stop,1,1,1,1,,,
2,1908,go,nightTest/nightSequence1--01869.jpg,go,go,go,1,1,1,1,,,
2,1909,stop,nightTest/nightSequence1--00764.jpg,stop,stop,stop,1,1,1,1,,,
4,1910,go,nightTest/nightSequence2--04481.jpg,go,go,go,1,1,1,1,,,
4,1911,go,nightTest/nightSequence2--04046.jpg,go,go,go,1,1,1,1,,,
4,1912,stop,nightTest/nightSequence2--06275.jpg,stop,stop,stop,1,1,1,1,,,
4,1913,go,nightTest/nightSequence2--02020.jpg,go,go,go,1,1,1,1,,,
4,1914,go,nightTest/nightSequence2--05497.jpg,go,go,go,1,1,1,1,,,
2,1915,stop,nightTest/nightSequence1--02937.jpg,stop,stop,stop,1,1,1,1,,,
4,1916,go,nightTest/nightSequence2--04545.jpg,go,go,go,1,1,1,1,,,
2,1917,stop,nightTest/nightSequence1--00004.jpg,stop,stop,stop,1,1,1,1,,,
3,1918,stop,dayTest/daySequence2--05436.jpg,stop,stop,stop,1,1,1,1,,,
2,1919,go,nightTest/nightSequence1--02340.jpg,go,go,go,1,1,1,1,,,
1,1920,go,dayTest/daySequence1--03400.jpg,go,go,go,1,1,1,1,,,
2,1921,go,nightTest/nightSequence1--04415.jpg,go,go,go,1,1,1,1,,,
2,1922,go,nightTest/nightSequence1--01759.jpg,go,go,go,1,1,1,1,,,
2,1923,stop,nightTest/nightSequence1--03482.jpg,stop,stop,stop,1,1,1,1,,,
1,1924,stop,dayTest/daySequence1--00110.jpg,stop,stop,stop,1,1,1,1,,,
2,1925,stop,nightTest/nightSequence1--03361.jpg,stop,stop,stop,1,1,1,1,,,
4,1926,stop,nightTest/nightSequence2--03636.jpg,stop,stop,stop,1,1,1,1,,,
2,1927,goLeft,nightTest/nightSequence1--03726.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
3,1928,stop,dayTest/daySequence2--06403.jpg,stop,stop,stop,1,1,1,1,,,
4,1929,stop,nightTest/nightSequence2--01649.jpg,stop,stop,stop,1,1,1,1,,,
2,1930,go,nightTest/nightSequence1--04485.jpg,go,go,go,1,1,1,1,,,
2,1931,go,nightTest/nightSequence1--04368.jpg,go,go,go,1,1,1,1,,,
4,1932,stop,nightTest/nightSequence2--03688.jpg,stop,stop,stop,1,1,1,1,,,
1,1933,go,dayTest/daySequence1--03272.jpg,go,go,go,1,1,1,1,,,
2,1934,stop,nightTest/nightSequence1--03118.jpg,stop,stop,stop,1,1,1,1,,,
2,1935,stop,nightTest/nightSequence1--03067.jpg,stop,stop,stop,1,1,1,1,,,
1,1936,go,dayTest/daySequence1--03287.jpg,go,go,go,1,1,1,1,,,
4,1937,stop,nightTest/nightSequence2--00988.jpg,stop,stop,stop,1,1,1,1,,,
4,1938,stop,nightTest/nightSequence2--06162.jpg,stop,stop,stop,1,1,1,1,,,
2,1939,stop,nightTest/nightSequence1--00335.jpg,stop,stop,stop,1,1,1,1,,,
4,1940,stop,nightTest/nightSequence2--00022.jpg,stop,stop,stop,1,1,1,1,,,
2,1941,stop,nightTest/nightSequence1--03344.jpg,stop,stop,stop,1,1,1,1,,,
3,1942,go,dayTest/daySequence2--01507.jpg,go,go,go,1,1,1,1,,,
2,1943,stop,nightTest/nightSequence1--02819.jpg,stop,stop,stop,1,1,1,1,,,
3,1944,stop,dayTest/daySequence2--05845.jpg,stop,stop,stop,1,1,1,1,,,
4,1945,stop,nightTest/nightSequence2--03703.jpg,stop,stop,stop,1,1,1,1,,,
4,1946,go,nightTest/nightSequence2--04248.jpg,go,go,go,1,1,1,1,,,
4,1947,stop,nightTest/nightSequence2--02238.jpg,stop,stop,stop,1,1,1,1,,,
4,1948,stop,nightTest/nightSequence2--06133.jpg,stop,stop,stop,1,1,1,1,,,
3,1949,goLeft,dayTest/daySequence2--06347.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,1950,go,nightTest/nightSequence1--03948.jpg,go,go,go,1,1,1,1,,,
4,1951,go,nightTest/nightSequence2--02885.jpg,go,go,go,1,1,1,1,,,
1,1952,warning,dayTest/daySequence1--01908.jpg,warning,warning,warning,1,1,1,1,,,
2,1953,go,nightTest/nightSequence1--02505.jpg,go,go,go,1,1,1,1,,,
1,1954,go,dayTest/daySequence1--03180.jpg,go,go,go,1,1,1,1,,,
2,1955,go,nightTest/nightSequence1--02505.jpg,go,go,go,1,1,1,1,,,
4,1956,stop,nightTest/nightSequence2--06532.jpg,stopLeft,stop,stop,1,0,1,1,,,
3,1957,stopLeft,dayTest/daySequence2--05536.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,1958,go,dayTest/daySequence1--01044.jpg,go,go,go,1,1,1,1,,,
2,1959,stop,nightTest/nightSequence1--03644.jpg,stop,stop,stop,1,1,1,1,,,
2,1960,stop,nightTest/nightSequence1--01066.jpg,stop,stop,stop,1,1,1,1,,,
2,1961,go,nightTest/nightSequence1--01915.jpg,go,go,go,1,1,1,1,,,
2,1962,stop,nightTest/nightSequence1--01137.jpg,stop,stop,stop,1,1,1,1,,,
4,1963,stop,nightTest/nightSequence2--00941.jpg,stop,stop,stop,1,1,1,1,,,
4,1964,go,nightTest/nightSequence2--01242.jpg,go,go,go,1,1,1,1,,,
1,1965,go,dayTest/daySequence1--02601.jpg,go,go,go,1,1,1,1,,,
4,1966,go,nightTest/nightSequence2--02361.jpg,go,go,go,1,1,1,1,,,
4,1967,stopLeft,nightTest/nightSequence2--01330.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,1968,goLeft,nightTest/nightSequence1--03776.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,1969,go,nightTest/nightSequence1--01886.jpg,go,go,go,1,1,1,1,,,
2,1970,stop,nightTest/nightSequence1--02641.jpg,stop,stop,stop,1,1,1,1,,,
2,1971,stop,nightTest/nightSequence1--02885.jpg,stop,stop,stop,1,1,1,1,,,
3,1972,go,dayTest/daySequence2--06543.jpg,go,go,go,1,1,1,1,,,
4,1973,stop,nightTest/nightSequence2--05215.jpg,stop,stop,stop,1,1,1,1,,,
4,1974,go,nightTest/nightSequence2--03194.jpg,go,go,go,1,1,1,1,,,
2,1975,stop,nightTest/nightSequence1--03143.jpg,stop,stop,stop,1,1,1,1,,,
1,1976,stop,dayTest/daySequence1--00809.jpg,stop,stop,stop,1,1,1,1,,,
2,1977,stop,nightTest/nightSequence1--02796.jpg,stop,stop,stop,1,1,1,1,,,
4,1978,go,nightTest/nightSequence2--05308.jpg,go,go,go,1,1,1,1,,,
4,1979,go,nightTest/nightSequence2--05373.jpg,go,go,go,1,1,1,1,,,
2,1980,go,nightTest/nightSequence1--03411.jpg,go,go,go,1,1,1,1,,,
4,1981,stop,nightTest/nightSequence2--03403.jpg,stop,stop,stop,1,1,1,1,,,
3,1982,go,dayTest/daySequence2--02732.jpg,go,go,go,1,1,1,1,,,
4,1983,go,nightTest/nightSequence2--04151.jpg,go,go,go,1,1,1,1,,,
1,1984,stop,dayTest/daySequence1--00618.jpg,stop,stop,stop,1,1,1,1,,,
4,1985,stopLeft,nightTest/nightSequence2--06440.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,1986,go,nightTest/nightSequence2--04091.jpg,go,go,go,1,1,1,1,,,
1,1987,go,dayTest/daySequence1--03355.jpg,go,go,go,1,1,1,1,,,
3,1988,stopLeft,dayTest/daySequence2--05715.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,1989,go,nightTest/nightSequence1--03430.jpg,go,go,go,1,1,1,1,,,
2,1990,stop,nightTest/nightSequence1--02909.jpg,stop,stop,stop,1,1,1,1,,,
4,1991,go,nightTest/nightSequence2--04364.jpg,go,go,go,1,1,1,1,,,
2,1992,stop,nightTest/nightSequence1--02997.jpg,stop,stop,stop,1,1,1,1,,,
1,1993,go,dayTest/daySequence1--02133.jpg,go,go,go,1,1,1,1,,,
3,1994,go,dayTest/daySequence2--06664.jpg,go,go,go,1,1,1,1,,,
2,1995,go,nightTest/nightSequence1--02236.jpg,go,go,go,1,1,1,1,,,
4,1996,stopLeft,nightTest/nightSequence2--06515.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,1997,stopLeft,dayTest/daySequence2--05137.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,1998,stop,dayTest/daySequence1--00559.jpg,stop,stop,stop,1,1,1,1,,,
4,1999,go,nightTest/nightSequence2--04211.jpg,go,go,go,1,1,1,1,,,
4,2000,stop,nightTest/nightSequence2--03461.jpg,stop,stop,stop,1,1,1,1,,,
2,2001,stop,nightTest/nightSequence1--02834.jpg,stop,stop,stop,1,1,1,1,,,
3,2002,go,dayTest/daySequence2--04639.jpg,go,go,go,1,1,1,1,,,
4,2003,stop,nightTest/nightSequence2--00797.jpg,stop,stop,stop,1,1,1,1,,,
4,2004,stop,nightTest/nightSequence2--04882.jpg,stop,stop,stop,1,1,1,1,,,
4,2005,go,nightTest/nightSequence2--03856.jpg,go,go,go,1,1,1,1,,,
1,2006,stop,dayTest/daySequence1--03589.jpg,stop,stop,stop,1,1,1,1,,,
1,2007,stop,dayTest/daySequence1--02044.jpg,stop,stop,stop,1,1,1,1,,,
4,2008,stopLeft,nightTest/nightSequence2--06472.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,2009,stop,nightTest/nightSequence2--00068.jpg,stop,stop,stop,1,1,1,1,,,
1,2010,go,dayTest/daySequence1--02209.jpg,go,go,go,1,1,1,1,,,
4,2011,go,nightTest/nightSequence2--01175.jpg,go,go,go,1,1,1,1,,,
4,2012,stop,nightTest/nightSequence2--00464.jpg,stop,stop,stop,1,1,1,1,,,
1,2013,stop,dayTest/daySequence1--03569.jpg,stop,stop,stop,1,1,1,1,,,
4,2014,go,nightTest/nightSequence2--04161.jpg,go,stop,go,1,1,0,1,,,
4,2015,go,nightTest/nightSequence2--04113.jpg,go,go,go,1,1,1,1,,,
4,2016,stopLeft,nightTest/nightSequence2--01161.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,2017,stop,nightTest/nightSequence1--02717.jpg,stop,stop,stop,1,1,1,1,,,
4,2018,stop,nightTest/nightSequence2--02121.jpg,stop,stop,stop,1,1,1,1,,,
2,2019,stop,nightTest/nightSequence1--03344.jpg,stop,stop,stop,1,1,1,1,,,
2,2020,stop,nightTest/nightSequence1--01105.jpg,stop,stop,stop,1,1,1,1,,,
3,2021,stopLeft,dayTest/daySequence2--04638.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,2022,stop,nightTest/nightSequence1--03151.jpg,stop,stop,stop,1,1,1,1,,,
2,2023,stop,nightTest/nightSequence1--01301.jpg,stop,stop,stop,1,1,1,1,,,
2,2024,go,nightTest/nightSequence1--03820.jpg,go,go,go,1,1,1,1,,,
4,2025,go,nightTest/nightSequence2--04534.jpg,go,go,go,1,1,1,1,,,
1,2026,stop,dayTest/daySequence1--02505.jpg,stop,stop,stop,1,1,1,1,,,
1,2027,go,dayTest/daySequence1--02775.jpg,go,go,go,1,1,1,1,,,
3,2028,stop,dayTest/daySequence2--06443.jpg,stop,stop,stop,1,1,1,1,,,
1,2029,go,dayTest/daySequence1--02775.jpg,go,go,go,1,1,1,1,,,
1,2030,go,dayTest/daySequence1--02314.jpg,go,go,go,1,1,1,1,,,
4,2031,go,nightTest/nightSequence2--04384.jpg,go,go,go,1,1,1,1,,,
2,2032,stop,nightTest/nightSequence1--03351.jpg,stop,stop,stop,1,1,1,1,,,
2,2033,stop,nightTest/nightSequence1--03042.jpg,stop,stop,stop,1,1,1,1,,,
4,2034,stop,nightTest/nightSequence2--06461.jpg,stop,stop,stop,1,1,1,1,,,
3,2035,warning,dayTest/daySequence2--03747.jpg,warning,warning,warning,1,1,1,1,,,
2,2036,stop,nightTest/nightSequence1--00588.jpg,stop,stop,stop,1,1,1,1,,,
2,2037,warning,nightTest/nightSequence1--02586.jpg,warning,warning,warning,1,1,1,1,,,
4,2038,go,nightTest/nightSequence2--06495.jpg,go,go,go,1,1,1,1,,,
3,2039,stop,dayTest/daySequence2--00267.jpg,stop,stop,stop,1,1,1,1,,,
1,2040,go,dayTest/daySequence1--03186.jpg,go,go,go,1,1,1,1,,,
1,2041,go,dayTest/daySequence1--03211.jpg,go,go,go,1,1,1,1,,,
3,2042,go,dayTest/daySequence2--06765.jpg,go,go,go,1,1,1,1,,,
